# yLa2O3  T
0.37893   1675.16
0.38971   1698.17
0.39992   1724.47
0.40962   1744.2
0.42257   1769.84
0.43711   1800.74
0.45547   1832.95
0.47055   1865.17
0.49811   1909.21
0.5268   1946.02
0.55497   1976.24
0.60003   2009.74
0.64298   2029.42
0.69957   2047.11
0.74805   2052.31
0.7939   2039.74
0.83494   2009.43
0.86408   1962.68
0.88238   1904.76
0.89474   1837.64
0.90063   1756.05
0.90216   1676.44
